id,source,name,neighborhood_overview,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1285098975698619204,city scrape,1 Bedroom Apartment W/Balcony,,11827404,Jonathan,31/01/14,"Roaring Creek, Belize",within an hour,100%,100%,f,2,2,t,,Cayo,Cayo,17.25788,-88.79337,Entire rental unit,Entire home/apt,3,1,1,1,"[""TV"", ""Self check-in"", ""Air conditioning"", ""Building staff"", ""Wifi"", ""Smoke alarm"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Kitchen"", ""First aid kit""]",$104.00,1,365,1,t,29,59,89,364,2,2,1,26/11/24,15/12/24,5,5,5,t,2,2,0,0,1.76
1285484184812948354,city scrape,Howler Jungle House and Cabana 2,Small rural community 20 minutes away from the International Airport,190152663,Shanna,17/05/18,,within an hour,100%,100%,f,5,5,t,"Belize City, Belize District, Belize",Belize Mainland,Belize,17.57029,-88.40386,Entire home,Entire home/apt,2,1,1,1,"[""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""River view"", ""Conditioner"", ""Shampoo"", ""Bidet"", ""TV"", ""Wifi"", ""Bed linens"", ""Iron"", ""Shower gel"", ""Private entrance"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Exterior security cameras on property"", ""Kitchen""]",$217.00,1,365,1,t,27,57,87,361,0,0,0,,,,,,t,5,5,0,0,
1285793161040687914,city scrape,Luxury Villa Pool & King Bed NEW - Majestic,,660037479,Lisa Robbin,01/11/24,,within an hour,100%,91%,f,2,2,t,,Cayo,Cayo,17.13075,-89.04704,Entire home,Entire home/apt,2,1,1,1,"[""Outdoor furniture"", ""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Hammock"", ""Coffee maker"", ""Fire extinguisher"", ""Barbecue utensils"", ""Board games"", ""Self check-in"", ""Smoke alarm"", ""Waterfront"", ""Outdoor dining area"", ""Refrigerator"", ""First aid kit"", ""Dining table"", ""Toaster"", ""BBQ grill: gas"", ""Single level home"", ""Pool"", ""TV"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Bed linens"", ""Blender"", ""Microwave"", ""Iron"", ""Clothing storage"", ""Dishes and silverware"", ""Lockbox"", ""Hangers"", ""Private entrance"", ""Room-darkening shades"", ""Cleaning products"", ""Freezer"", ""Free parking on premises"", ""Coffee"", ""Dryer"", ""Ethernet connection"", ""Safe"", ""Washer"", ""Kitchen"", ""Wine glasses"", ""Stove"", ""Patio or balcony"", ""Essentials"", ""Ceiling fan"", ""Long term stays allowed""]",$281.00,2,365,2,t,21,45,75,349,1,1,1,30/11/24,30/11/24,5,5,4,t,2,2,0,0,1
1285922161117509283,city scrape,Coastal Bay Suite,,369898505,Hotel Coastal Bay,29/09/20,,within an hour,100%,100%,f,1,2,t,,Belize Islands,Belize,17.919043772997043,-87.96292529,Room in hotel,Private room,4,1,2,2,"[""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Fire extinguisher"", ""Smoke alarm"", ""Bathtub"", ""Outdoor dining area"", ""TV"", ""Wifi"", ""Iron"", ""Clothing storage"", ""Hangers"", ""Cleaning products"", ""Free parking on premises"", ""Body soap"", ""Extra pillows and blankets"", ""Safe"", ""Exterior security cameras on property"", ""Kitchen""]",$489.00,1,365,1,t,30,57,87,362,1,1,1,11/12/24,11/12/24,5,5,5,f,1,0,1,0,1
1287096496531556632,city scrape,Sunshine Suite-Blu Zen,,480076646,Ernest,18/09/22,"Chicago, IL",within a day,100%,N/A,f,1,1,t,,Belize Mainland,Belize,17.5677679,-88.4016041,Entire rental unit,Entire home/apt,4,2,2,2,"[""Air conditioning"", ""Hair dryer"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Oven"", ""Shampoo"", ""Smoke alarm"", ""Waterfront"", ""Gym"", ""Refrigerator"", ""First aid kit"", ""Toaster"", ""Outdoor shower"", ""Exercise equipment"", ""Bikes"", ""Pool"", ""TV"", ""Carbon monoxide alarm"", ""Beach essentials"", ""Cooking basics"", ""Wifi"", ""Lake access"", ""Bed linens"", ""Blender"", ""Microwave"", ""Sun loungers"", ""Iron"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Beach access \u2013 Beachfront"", ""Freezer"", ""Dishwasher"", ""Coffee"", ""Dryer"", ""Safe"", ""Washer"", ""Kitchen"", ""Wine glasses"", ""Stove""]",$565.00,3,30,3,t,9,39,68,68,0,0,0,,,,,,t,1,1,0,0,
1287618436424754781,city scrape,3 bedroom country house,,448973637,Vanna,10/03/22,,within an hour,100%,N/A,f,1,1,t,,Stann Creek Mainland,Stann Creek,17.010771282893224,-88.30965039,Entire home,Entire home/apt,6,2,2,3,"[""Free parking on premises"", ""Wifi"", ""Exterior security cameras on property"", ""Washer"", ""Kitchen""]",$240.00,1,365,1,t,30,60,90,365,0,0,0,,,,,,t,1,1,0,0,
1287761759917839974,city scrape,Santa Lucia,,200271177,Joelin,05/07/18,"Naples, FL",N/A,N/A,N/A,f,1,1,t,,Cayo,Cayo,17.2628377,-88.7798387,Private room in home,Private room,6,4,3,1,"[""TV"", ""BBQ grill"", ""Air conditioning"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Free parking on premises"", ""Wifi"", ""Fire extinguisher"", ""Washer"", ""Kitchen"", ""First aid kit"", ""Outdoor shower"", ""Pool""]",$116.00,1,365,1,t,30,60,90,364,0,0,0,,,,,,f,1,0,1,0,
1288493318183596112,city scrape,Anastasia and Nessie BnB,,239187473,Juliet,26/01/19,,within an hour,100%,96%,t,3,3,t,,Belize Mainland,Belize,17.50517,-88.19006,Entire rental unit,Entire home/apt,3,1,1,1,"[""Outdoor furniture"", ""Air conditioning"", ""Dedicated workspace"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Conditioner"", ""Oven"", ""Shampoo"", ""Smoke alarm"", ""Pets allowed"", ""Bathtub"", ""Refrigerator"", ""First aid kit"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Bed linens"", ""Microwave"", ""Iron"", ""Dishes and silverware"", ""Hangers"", ""Private entrance"", ""Free parking on premises"", ""Coffee"", ""Body soap"", ""Extra pillows and blankets"", ""Dryer"", ""Ethernet connection"", ""Safe"", ""Washer"", ""Books and reading material"", ""Kitchen"", ""Patio or balcony"", ""Stove"", ""Essentials"", ""TV with standard cable"", ""Long term stays allowed""]",$178.00,1,365,1,t,30,60,90,364,0,0,0,,,,,,t,3,3,0,0,
1288493663224455838,city scrape,Anastasia and Nessie air BnB,,239187473,Juliet,26/01/19,,within an hour,100%,96%,t,3,3,t,,Belize Mainland,Belize,17.506374248517535,-88.19157015,Entire rental unit,Entire home/apt,3,1,1,1,"[""Outdoor furniture"", ""Air conditioning"", ""Dedicated workspace"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Conditioner"", ""Oven"", ""Shampoo"", ""Smoke alarm"", ""Pets allowed"", ""Bathtub"", ""Refrigerator"", ""First aid kit"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Bed linens"", ""Microwave"", ""Iron"", ""Dishes and silverware"", ""Hangers"", ""Private entrance"", ""Free parking on premises"", ""Coffee"", ""Body soap"", ""Extra pillows and blankets"", ""Dryer"", ""Ethernet connection"", ""Safe"", ""Washer"", ""Books and reading material"", ""Kitchen"", ""Patio or balcony"", ""Stove"", ""Essentials"", ""TV with standard cable"", ""Long term stays allowed""]",$178.00,1,365,1,t,30,60,90,364,3,3,0,16/11/24,23/11/24,5,5,5,t,3,3,0,0,2.05
1289063403988134023,city scrape,Howler Jungle House and Cabanas 3,,190152663,Shanna,17/05/18,,within an hour,100%,100%,f,5,5,t,,Belize Mainland,Belize,17.57343363225376,-88.40389492,Entire home,Entire home/apt,2,1,1,1,"[""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Conditioner"", ""Shampoo"", ""Outdoor dining area"", ""Outdoor shower"", ""Bidet"", ""Pool"", ""TV"", ""Wifi"", ""Bed linens"", ""Iron"", ""Clothing storage"", ""Hangers"", ""Room-darkening shades"", ""BBQ grill"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Exterior security cameras on property"", ""Kitchen""]",$240.00,1,365,1,t,12,42,72,346,0,0,0,,,,,,t,5,5,0,0,
1289487397344151651,city scrape,Palacio's Eco Lodge,,402769310,Melanie,21/05/21,"Belmopan, Belize",N/A,N/A,N/A,f,1,1,t,,Cayo,Cayo,17.075861484592085,-88.59739792,Entire guesthouse,Entire home/apt,2,1.5,1,1,"[""Coffee maker: drip coffee maker"", ""BBQ grill"", ""Free parking on premises"", ""Hot water"", ""Outdoor playground"", ""Kitchen"", ""Private patio or balcony"", ""Outdoor dining area"", ""Dining table"", ""Fire pit"", ""Board games""]",$240.00,1,365,1,t,30,60,90,364,0,0,0,,,,,,f,1,1,0,0,
1289934862952570069,city scrape,Maximum Beach Hotel,,195798260,Marwin,15/06/18,"Belize City, Belize",within an hour,100%,86%,f,1,4,t,,Corozal,Corozal,18.394390955550367,-88.38403016,Entire rental unit,Entire home/apt,16,6,7,9,"[""TV"", ""Dedicated workspace"", ""Free parking on premises"", ""Wifi"", ""Exterior security cameras on property"", ""Washer"", ""Kitchen""]","$1,920.00",1,365,1,t,30,60,90,365,0,0,0,,,,,,t,1,1,0,0,
1290149459238948438,city scrape,Trop Bliss 5 mins to int. Auto. Quiet pri Rm & bth,,573832127,Lore Lorease,23/04/24,,within an hour,100%,100%,f,4,5,t,,Belize Mainland,Belize,17.56488191076989,-88.30762868,Private room in home,Private room,4,1,1,2,"[""Air conditioning"", ""Hot water"", ""Fire extinguisher"", ""Keypad"", ""Self check-in"", ""Smoke alarm"", ""Dining table"", ""First aid kit"", ""Pool"", ""TV"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Wifi"", ""BBQ grill"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Washer"", ""Kitchen"", ""Wine glasses""]",$383.00,1,365,1,t,30,60,90,364,0,0,0,,,,,,t,4,1,3,0,
1290593854196159071,city scrape,Beautiful LaughingGull villa #23,,546035747,Beth,11/11/23,"Placencia, Belize",within an hour,100%,99%,t,14,15,t,,Stann Creek Mainland,Stann Creek,16.54024719473947,-88.36307656,Entire home,Entire home/apt,6,3,3,3,"[""Coffee maker: drip coffee maker"", ""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Fire extinguisher"", ""Board games"", ""Hot water kettle"", ""First aid kit"", ""Toaster"", ""BBQ grill: gas"", ""Outdoor shower"", ""TV"", ""Cooking basics"", ""Wifi"", ""Blender"", ""Iron"", ""Dishes and silverware"", ""Hangers"", ""Room-darkening shades"", ""Dishwasher"", ""Free parking on premises"", ""Dryer"", ""Safe"", ""Washer"", ""Books and reading material"", ""Kitchen""]","$1,412.00",1,365,1,t,20,48,69,133,1,1,1,09/12/24,09/12/24,5,5,5,t,14,14,0,0,1
1292304466527038671,city scrape,Tropic Bliss 5 mins from the-international irport,,573832127,Lore Lorease,23/04/24,,within an hour,100%,100%,f,4,5,t,,Belize Mainland,Belize,17.565393783998818,-88.30818862,Private room in home,Private room,2,0,0,1,"[""TV"", ""Free parking on premises"", ""Wifi"", ""Smoke alarm"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Washer"", ""Kitchen"", ""First aid kit"", ""Pool""]",$220.00,1,365,1,t,30,60,90,364,0,0,0,,,,,,t,4,1,3,0,
1294907892977192006,city scrape,473) Tropical Oasis w/ Pool- sleeps 12!,,390089294,Traverse,25/02/21,"St. Petersburg, FL",within an hour,95%,46%,f,142,184,t,,Belize Mainland,Belize,17.555878890134704,-88.3146316,Entire home,Entire home/apt,12,4,4,5,"[""Air conditioning"", ""Dedicated workspace"", ""Hot water"", ""Coffee maker"", ""Conditioner"", ""Oven"", ""Baking sheet"", ""Outdoor dining area"", ""Refrigerator"", ""Pool"", ""TV"", ""Cooking basics"", ""Wifi"", ""Bed linens"", ""Blender"", ""Microwave"", ""Clothing storage"", ""Dishes and silverware"", ""Cleaning products"", ""Freezer"", ""Free parking on premises"", ""Coffee"", ""Extra pillows and blankets"", ""Exterior security cameras on property"", ""Washer"", ""Kitchen"", ""Wine glasses"", ""Stove"", ""Heating""]",$807.00,1,365,1,t,30,60,90,181,0,0,0,,,,,,f,1,1,0,0,
1294932946892870596,city scrape,2 Cabana Rooms (The Mayan Garden),,31878159,Lizzy,24/04/15,"Houston, TX",within an hour,100%,100%,f,11,13,t,,Orange Walk,Orange Walk,18.033818326299183,-88.56089767,Entire cabin,Entire home/apt,8,2,2,4,"[""Air conditioning"", ""Hot water"", ""Backyard"", ""Mosquito net"", ""Luggage dropoff allowed"", ""Shampoo"", ""Pets allowed"", ""First aid kit"", ""Single level home"", ""Wifi"", ""Bed linens"", ""Clothing storage"", ""Cleaning available during stay"", ""Private entrance"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Resort access"", ""Exterior security cameras on property"", ""Breakfast"", ""Essentials"", ""Ceiling fan"", ""Long term stays allowed""]",$260.00,1,365,1,t,30,60,90,365,0,0,0,,,,,,t,11,4,2,5,
1294955446821526281,city scrape,4 Cabana Rooms (The Mayan Garden),,31878159,Lizzy,24/04/15,"Houston, TX",within an hour,100%,100%,f,11,13,t,,Orange Walk,Orange Walk,18.032812960855956,-88.56166679,Entire cabin,Entire home/apt,16,4,4,8,"[""Air conditioning"", ""Hot water"", ""Backyard"", ""Mosquito net"", ""Luggage dropoff allowed"", ""Shampoo"", ""Pets allowed"", ""First aid kit"", ""Single level home"", ""Wifi"", ""Bed linens"", ""Clothing storage"", ""Cleaning available during stay"", ""Private entrance"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Resort access"", ""Exterior security cameras on property"", ""Breakfast"", ""Essentials"", ""Ceiling fan"", ""Long term stays allowed""]",$608.00,1,365,1,t,30,60,90,365,0,0,0,,,,,,t,11,4,2,5,
1294958712017223845,city scrape,5 Cabana Rooms (The Mayan Garden),,31878159,Lizzy,24/04/15,"Houston, TX",within an hour,100%,100%,f,11,13,t,,Orange Walk,Orange Walk,18.033485465348562,-88.56212862,Entire cabin,Entire home/apt,16,5,5,10,"[""Air conditioning"", ""Hot water"", ""Backyard"", ""Mosquito net"", ""Luggage dropoff allowed"", ""Shampoo"", ""Pets allowed"", ""First aid kit"", ""Single level home"", ""Wifi"", ""Bed linens"", ""Clothing storage"", ""Cleaning available during stay"", ""Private entrance"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Resort access"", ""Exterior security cameras on property"", ""Breakfast"", ""Essentials"", ""Ceiling fan"", ""Long term stays allowed""]",$760.00,1,365,1,t,30,60,90,365,0,0,0,,,,,,t,11,4,2,5,
1294961329107373486,city scrape,Camp House,,567960559,Ivette,19/03/24,,within an hour,100%,0%,f,2,2,t,,Belize Mainland,Belize,17.48832094499752,-88.24030734,Private room in cabin,Private room,2,1,1,1,"[""Air conditioning"", ""Dedicated workspace"", ""Hot water"", ""Mini fridge"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit"", ""TV"", ""Lock on bedroom door"", ""Wifi"", ""Lake access"", ""Bed linens"", ""Microwave"", ""Iron"", ""Clothing storage"", ""Hangers"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Dryer"", ""Safe"", ""Washer"", ""Exterior security cameras on property"", ""Kitchen"", ""Essentials""]",$180.00,1,365,1,t,30,60,90,364,0,0,0,,,,,,f,2,0,2,0,
1294977833132709748,city scrape,1 single Bed in a Dormitory (The Mayan Garden),,31878159,Lizzy,24/04/15,"Houston, TX",within an hour,100%,100%,f,11,13,t,,Orange Walk,Orange Walk,18.032059361818174,-88.56026137,Shared room in cabin,Shared room,1,1,2,8,"[""Air conditioning"", ""Hot water"", ""Backyard"", ""Luggage dropoff allowed"", ""Shampoo"", ""Pets allowed"", ""First aid kit"", ""Single level home"", ""Wifi"", ""Bed linens"", ""Clothing storage"", ""Cleaning available during stay"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Resort access"", ""Exterior security cameras on property"", ""Breakfast"", ""Essentials"", ""Long term stays allowed""]",$50.00,1,365,1,t,30,60,90,365,1,1,1,11/12/24,11/12/24,5,5,5,t,11,4,2,5,1
1294981579701752284,city scrape,6 Single Beds in Dormitory (The Mayan Garden),,31878159,Lizzy,24/04/15,"Houston, TX",within an hour,100%,100%,f,11,13,t,,Orange Walk,Orange Walk,18.03251325185369,-88.56073665,Shared room in cabin,Shared room,6,1,2,8,"[""Air conditioning"", ""Hot water"", ""Backyard"", ""Mosquito net"", ""Luggage dropoff allowed"", ""Shampoo"", ""Pets allowed"", ""First aid kit"", ""Single level home"", ""Wifi"", ""Bed linens"", ""Clothing storage"", ""Cleaning available during stay"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Resort access"", ""Exterior security cameras on property"", ""Breakfast"", ""Essentials"", ""Ceiling fan"", ""Long term stays allowed""]",$312.00,1,365,1,t,30,60,90,365,0,0,0,,,,,,t,11,4,2,5,
1294984763356761797,city scrape,Berkshire Apartment Building,,659898814,Jeronie,31/10/24,"Belize City, Belize",within an hour,100%,100%,f,1,2,t,,Cayo,Cayo,17.2543228,-88.7732274,Entire rental unit,Entire home/apt,4,1,2,2,"[""TV"", ""Air conditioning"", ""Free parking on premises"", ""Wifi"", ""Smoke alarm"", ""Fire extinguisher"", ""Pets allowed"", ""Washer"", ""Kitchen"", ""First aid kit""]",$190.00,1,365,1,t,22,49,79,353,0,0,0,,,,,,f,1,1,0,0,
1294986231001952713,city scrape,8 single beds in Dormitory (The Mayan Garden),,31878159,Lizzy,24/04/15,"Houston, TX",within an hour,100%,100%,f,11,13,t,,Orange Walk,Orange Walk,18.03231,-88.56151,Shared room in cabin,Shared room,8,1,2,8,"[""Air conditioning"", ""Hot water"", ""Backyard"", ""Mosquito net"", ""Luggage dropoff allowed"", ""Shampoo"", ""Pets allowed"", ""First aid kit"", ""Single level home"", ""Wifi"", ""Bed linens"", ""Clothing storage"", ""Cleaning available during stay"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Resort access"", ""Exterior security cameras on property"", ""Breakfast"", ""Essentials"", ""Ceiling fan"", ""Long term stays allowed""]",$416.00,1,365,1,t,30,60,90,365,0,0,0,,,,,,t,11,4,2,5,
1294997664325615032,city scrape,2 Single Beds in Dormitory (The Mayan Garden),,31878159,Lizzy,24/04/15,"Houston, TX",within an hour,100%,100%,f,11,13,t,,Orange Walk,Orange Walk,18.032316309440095,-88.56235315,Shared room in cabin,Shared room,2,1,2,2,"[""Air conditioning"", ""Hot water"", ""Backyard"", ""Luggage dropoff allowed"", ""Shampoo"", ""Pets allowed"", ""First aid kit"", ""Single level home"", ""Wifi"", ""Bed linens"", ""Clothing storage"", ""Cleaning available during stay"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Resort access"", ""Exterior security cameras on property"", ""Breakfast"", ""Essentials"", ""Long term stays allowed""]",$104.00,1,365,1,t,30,60,90,365,0,0,0,,,,,,t,11,4,2,5,
1295030779022642359,city scrape,Central Studio Apartment in Belize City (Sophair),,8554313,Ricky,31/08/13,"Belize City, Belize",within an hour,100%,100%,t,15,38,t,,Belize Mainland,Belize,17.508360436154117,-88.19051322,Entire rental unit,Entire home/apt,2,1,0,1,"[""Outdoor furniture"", ""Air conditioning"", ""Hair dryer"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Conditioner"", ""Self check-in"", ""Luggage dropoff allowed"", ""Shampoo"", ""Smoke alarm"", ""Private patio or balcony"", ""Outdoor dining area"", ""Refrigerator"", ""First aid kit"", ""Dining table"", ""Toaster"", ""Housekeeping available from 8:00\u202fAM to 6:00\u202fPM, every day - available at extra cost"", ""Single level home"", ""TV"", ""Carbon monoxide alarm"", ""Stainless steel single oven"", ""Cooking basics"", ""Wifi"", ""Free street parking"", ""Bed linens"", ""Blender"", ""Microwave"", ""Iron"", ""Shower gel"", ""Dishes and silverware"", ""Hangers"", ""Private entrance"", ""Room-darkening shades"", ""Cleaning products"", ""Free parking on premises"", ""Coffee"", ""Body soap"", ""Dryer"", ""Ethernet connection"", ""Exterior security cameras on property"", ""Washer"", ""Kitchen"", ""Wine glasses"", ""Stove"", ""Ceiling fan"", ""Long term stays allowed"", ""Smart lock""]",$121.00,3,365,3,t,3,16,45,319,1,1,1,14/12/24,14/12/24,5,5,5,t,15,15,0,0,1
1295072630117767013,city scrape,Private Room in Modern Colonial House 1 Bed 1 Bath,,149219311,Hipolito,05/09/17,"Belize City, Belize",within an hour,100%,96%,t,4,4,t,,Belize Mainland,Belize,17.49568293686352,-88.18257436,Private room in home,Private room,2,1,1,1,"[""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""TV"", ""Lock on bedroom door"", ""Wifi"", ""Free street parking"", ""Bed linens"", ""Iron"", ""Hangers"", ""Room-darkening shades"", ""Body soap"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Smart lock""]",$200.00,1,365,1,t,25,51,81,170,0,0,0,,,,,,f,4,3,1,0,
